Rep1,Sharing,PercAccuracy,sentenceNumber
1,77,26,9
0,20,18,10
0,17,65,11
1,70,88,12
1,82,6,13
0,16,40,14
1,82,69,15
1,79,78,16
1,74,66,17
0,22,88,18
0,81,72,19
1,72,65,20
0,34,14,21
0,83,98,22
1,79,80,23
0,78,97,24
1,72,80,25
0,42,59,26
0,83,61,27
0,71,84,28
0,77,84,29
1,83,35,30
1,76,93,31
0,64,64,32
1,84,82,33
1,77,87,34
1,79,79,35
1,60,26,36
1,78,32,37
0,21,32,38
1,81,92,39
1,29,43,40
1,70,73,41
0,78,81,42
0,82,98,43
1,78,75,44
0,78,69,45
1,66,30,46
1,74,75,47
0,89,72,48
1,79,28,49
0,88,92,50
1,81,74,51
0,67,71,52
0,73,32,53
1,78,89,54
1,39,68,55
0,71,79,56
0,84,90,57
0,72,17,58
1,83,74,59
1,84,59,60
1,53,1,1
1,60,96,2
0,43,61,3
0,81,100,4
0,76,69,5
0,96,80,6
0,62,87,7
0,81,81,8
1,26,41,9
0,56,1,10
1,96,60,11
0,72,80,12
0,22,43,13
0,81,96,14
0,81,100,15
0,42,99,16
1,63,78,17
0,90,62,18
1,89,97,19
0,80,97,20
0,77,1,21
0,41,92,22
1,81,91,23
1,89,97,24
0,43,90,25
1,80,100,26
1,59,40,27
0,61,100,28
0,41,63,29
1,44,81,30
1,87,1,31
1,81,61,32
1,53,62,33
0,31,60,34
0,41,63,35
1,81,99,36
0,75,61,37
1,76,100,38
1,79,100,39
1,63,78,40
0,80,77,41
0,61,100,42
0,98,97,43
0,41,41,44
0,42,87,45
1,59,22,46
1,75,100,47
1,20,25,48
1,22,2,49
1,96,80,50
0,55,97,51
0,61,90,52
1,79,83,53
0,79,99,54
1,61,65,55
1,73,98,56
1,61,100,57
1,40,60,58
1,72,99,59
1,65,81,60
0,42,7,1
1,96,96,2
1,81,61,3
1,96,94,4
1,63,62,5
1,80,82,6
0,3,20,7
1,58,60,8
0,2,2,9
1,97,98,10
0,2,62,11
0,40,24,12
1,63,98,13
0,19,23,14
1,80,96,15
1,81,97,16
1,39,41,17
0,59,39,18
1,80,63,19
1,62,62,20
0,1,23,21
1,62,76,22
1,61,8,23
0,97,100,24
0,97,63,25
0,63,62,26
1,3,38,27
1,63,62,28
1,2,3,29
1,3,5,30
0,2,2,31
0,82,43,32
1,4,40,33
0,1,3,34
0,1,22,35
0,5,21,36
1,4,41,37
0,2,5,38
0,61,60,39
1,60,63,40
1,60,64,41
0,79,94,42
1,99,96,43
1,40,41,44
1,80,58,45
0,1,5,46
0,80,97,47
0,4,5,48
0,42,6,49
0,97,80,50
0,82,96,51
0,61,41,52
1,62,85,53
0,96,99,54
0,60,65,55
0,98,98,56
1,64,96,57
1,41,43,58
1,98,83,59
0,57,60,60
0,22,3,1
1,100,99,2
0,63,65,3
0,83,88,4
0,100,89,5
0,100,65,6
0,17,56,7
1,30,57,8
0,14,60,9
0,22,39,10
0,3,3,11
0,11,76,12
1,19,3,13
1,87,90,14
1,72,89,15
1,57,89,16
0,21,9,17
1,30,32,18
1,80,73,19
0,82,76,20
1,54,82,21
0,21,89,22
1,87,76,23
1,76,87,24
0,85,56,25
1,19,58,26
1,13,75,27
1,82,80,28
0,7,9,29
1,17,27,30
1,16,21,31
0,15,56,32
1,19,67,33
0,11,14,34
0,55,56,35
1,19,83,36
0,16,36,37
1,19,22,38
1,87,85,39
1,15,33,40
0,76,73,41
0,13,85,42
1,98,91,43
0,17,64,44
0,80,85,45
0,22,61,46
0,74,97,47
1,17,20,48
1,17,4,49
0,37,36,50
1,73,73,51
1,78,73,52
1,37,61,53
0,80,84,54
1,24,68,55
0,81,86,56
1,16,89,57
1,20,38,58
0,89,66,59
0,22,61,60
0,2,23,1
0,8,57,2
0,18,64,3
1,12,77,4
0,2,55,5
0,31,55,6
1,13,47,7
1,13,60,8
1,10,54,9
0,8,51,10
1,6,52,11
1,17,90,12
0,3,45,13
1,13,68,14
1,5,61,15
0,4,42,16
0,8,42,17
1,13,62,18
1,18,74,19
0,16,69,20
0,1,12,21
0,12,61,22
1,19,67,23
0,3,76,24
0,6,62,25
1,11,77,26
1,1,11,27
1,1,43,28
0,1,22,29
1,1,20,30
0,1,17,31
0,3,50,32
0,1,53,33
0,1,51,34
0,5,41,35
0,15,61,36
0,7,45,37
0,1,41,38
1,12,64,39
0,4,54,40
1,7,71,41
1,10,93,42
1,7,96,43
0,3,48,44
1,1,55,45
0,20,71,46
0,1,59,47
1,5,40,48
1,6,24,49
1,11,62,50
0,14,63,51
1,5,46,52
0,3,56,53
1,6,87,54
1,6,56,55
1,3,81,56
1,5,97,57
1,6,61,58
0,12,79,59
1,2,41,60
0,1,81,1
0,1,75,2
0,19,42,3
0,1,71,4
1,1,57,5
0,1,64,6
0,1,40,7
1,1,66,8
1,1,17,9
0,1,77,10
0,1,23,11
0,1,62,12
1,1,50,13
0,1,6,14
0,1,92,15
1,22,90,16
0,1,61,17
1,1,54,18
0,1,88,19
1,42,94,20
0,1,45,21
1,1,94,22
1,23,79,23
1,1,79,24
1,22,72,25
1,1,60,26
1,1,34,27
0,22,100,28
0,1,87,29
1,1,68,30
0,1,15,31
0,1,62,32
0,1,74,33
1,1,29,34
0,1,41,35
0,1,68,36
1,1,54,37
1,1,62,38
0,1,62,39
1,1,17,40
0,1,80,41
1,1,91,42
0,1,86,43
0,1,81,44
1,1,86,45
1,1,11,46
0,1,68,47
1,1,63,48
1,1,22,49
1,21,79,50
1,1,87,51
1,1,54,52
1,1,54,53
1,1,95,54
0,1,62,55
0,1,73,56
0,1,83,57
1,1,53,58
1,1,82,59
0,1,82,60
0,1,1,1
0,1,1,2
0,1,100,3
0,1,100,4
0,1,1,5
0,1,1,6
0,1,1,7
0,1,1,8
1,1,2,9
0,1,1,10
0,1,100,11
0,1,100,12
1,1,1,13
0,1,51,14
1,1,1,15
1,1,100,16
0,1,1,17
1,1,50,18
1,1,1,19
1,1,100,20
0,1,1,21
0,1,1,22
1,1,100,23
0,1,100,24
0,1,100,25
0,1,100,26
1,1,1,27
1,1,100,28
1,1,1,29
1,1,1,30
1,1,1,31
1,1,50,32
1,1,1,33
1,1,1,34
0,1,1,35
1,1,1,36
0,1,50,37
1,1,2,38
0,1,100,39
0,1,1,40
1,1,100,41
1,1,100,42
0,1,100,43
0,1,100,44
1,1,100,45
1,1,1,46
1,1,100,47
0,1,1,48
0,1,1,49
0,1,76,50
1,1,100,51
0,1,1,52
0,1,1,53
1,1,100,54
1,1,100,55
1,1,100,56
1,1,100,57
1,1,1,58
1,1,100,59
0,1,100,60
0,1,1,1
1,63,100,2
0,64,78,3
1,82,80,4
0,2,63,5
1,100,100,6
1,1,21,7
1,62,81,8
0,2,39,9
0,2,41,10
1,1,1,11
1,61,100,12
0,1,1,13
0,21,93,14
0,100,100,15
0,2,62,16
1,64,100,17
0,1,79,18
0,62,92,19
0,100,79,20
1,1,79,21
0,60,100,22
0,100,100,23
1,62,100,24
0,81,93,25
1,82,100,26
1,1,81,27
0,22,100,28
0,1,61,29
1,1,1,30
1,1,1,31
1,2,61,32
1,100,100,33
0,5,43,34
1,22,41,35
0,60,79,36
0,1,65,37
0,1,20,38
0,20,81,39
1,1,17,40
1,80,100,41
0,100,100,42
0,81,100,43
1,61,91,44
1,61,79,45
1,1,62,46
1,81,79,47
1,80,100,48
0,1,1,49
0,100,100,50
1,100,100,51
0,61,81,52
1,1,60,53
1,100,100,54
0,62,100,55
1,100,100,56
1,1,100,57
1,82,100,58
0,87,100,59
0,63,100,60
1,27,1,1
0,60,74,2
1,61,68,3
1,76,77,4
0,56,35,5
0,19,21,6
0,1,5,7
1,83,57,8
1,22,72,9
0,2,25,10
0,57,60,11
0,40,82,12
0,1,6,13
0,41,40,14
1,82,93,15
1,63,71,16
0,1,20,17
1,76,82,18
0,80,72,19
0,80,68,20
0,5,11,21
1,63,96,22
0,11,44,23
0,41,60,24
1,88,100,25
1,58,56,26
1,72,95,27
0,7,90,28
0,1,55,29
0,1,18,30
0,18,57,31
1,67,88,32
1,61,91,33
1,14,18,34
0,8,14,35
1,17,20,36
0,28,46,37
1,59,76,38
1,60,91,39
1,58,77,40
0,78,66,41
0,24,79,42
1,90,91,43
0,23,31,44
1,74,85,45
1,40,29,46
0,73,80,47
0,57,57,48
1,1,1,49
1,100,80,50
0,100,90,51
0,59,44,52
0,21,17,53
1,62,81,54
1,41,36,55
0,61,92,56
1,60,100,57
1,81,63,58
1,60,68,59
1,81,90,60
1,2,93,1
1,3,100,2
1,54,100,3
0,12,90,4
1,79,86,5
1,2,95,6
0,2,21,7
1,2,2,8
1,2,68,9
0,1,78,10
1,1,1,11
1,42,100,12
0,74,1,13
0,1,100,14
0,90,69,15
0,1,100,16
0,20,8,17
0,1,100,18
0,54,100,19
0,2,78,20
1,1,2,21
0,1,1,22
0,12,88,23
1,5,85,24
0,4,100,25
1,3,100,26
1,1,73,27
1,1,100,28
0,2,59,29
1,2,75,30
1,1,1,31
0,2,100,32
0,1,74,33
0,2,87,34
0,1,9,35
1,37,80,36
1,4,1,37
0,3,67,38
0,76,86,39
1,3,1,40
1,4,92,41
1,8,100,42
1,1,100,43
1,2,34,44
0,30,83,45
1,2,31,46
1,26,81,47
0,3,87,48
1,1,8,49
0,76,97,50
0,33,98,51
1,1,61,52
1,62,73,53
0,4,1,54
0,7,63,55
0,51,98,56
0,3,100,57
1,2,14,58
0,1,100,59
1,64,95,60
0,2,24,1
0,64,61,2
0,82,97,3
0,61,61,4
1,81,81,5
1,99,84,6
1,5,21,7
1,20,40,8
0,2,8,9
0,3,4,10
1,1,7,11
1,100,62,12
0,60,61,13
1,3,4,14
1,100,84,15
0,62,79,16
1,21,40,17
1,61,65,18
1,62,80,19
0,62,84,20
0,3,3,21
0,100,83,22
1,63,80,23
0,99,81,24
1,99,97,25
0,82,84,26
1,62,61,27
0,100,96,28
0,2,20,29
0,4,5,30
1,61,60,31
0,60,61,32
0,42,60,33
1,2,4,34
1,3,43,35
0,81,61,36
0,23,40,37
1,3,20,38
0,62,59,39
0,2,40,40
1,61,77,41
1,81,100,42
0,99,99,43
0,61,62,44
1,99,80,45
1,62,62,46
1,40,57,47
0,58,79,48
0,2,6,49
1,100,97,50
0,100,97,51
0,82,81,52
1,4,42,53
1,100,98,54
1,62,63,55
1,100,98,56
1,97,100,57
0,60,80,58
0,82,96,59
1,99,98,60
0,1,28,1
1,1,78,2
1,90,87,3
0,1,32,4
1,1,38,5
1,16,43,6
1,1,63,7
0,1,19,8
0,1,40,9
1,1,28,10
0,1,24,11
1,1,37,12
1,1,42,13
0,1,58,14
1,1,94,15
1,2,92,16
0,1,81,17
0,1,59,18
0,1,83,19
0,1,89,20
0,15,18,21
1,58,20,22
1,91,86,23
0,1,88,24
1,42,82,25
1,2,63,26
1,1,56,27
1,63,72,28
0,1,15,29
1,1,41,30
0,1,59,31
0,1,56,32
0,1,23,33
1,1,58,34
1,1,65,35
1,19,76,36
0,1,27,37
1,1,26,38
0,1,92,39
1,1,28,40
1,2,69,41
0,2,94,42
0,1,80,43
1,1,40,44
0,1,62,45
1,1,61,46
0,1,69,47
0,1,38,48
0,1,40,49
1,81,94,50
1,64,85,51
0,1,61,52
0,1,61,53
1,1,92,54
1,1,80,55
0,2,84,56
1,2,94,57
0,1,41,58
0,20,92,59
0,2,44,60
0,1,1,1
0,75,84,2
1,82,99,3
0,88,100,4
1,24,52,5
0,81,88,6
1,34,59,7
0,62,69,8
0,46,60,9
0,7,19,10
0,1,10,11
0,22,85,12
1,12,77,13
1,37,70,14
0,76,76,15
0,49,50,16
1,39,71,17
0,20,60,18
1,75,100,19
0,69,88,20
0,6,3,21
1,15,76,22
1,76,99,23
1,74,86,24
0,71,87,25
0,11,17,26
1,65,82,27
0,8,47,28
1,21,54,29
1,10,54,30
1,6,3,31
1,33,22,32
0,44,63,33
0,7,25,34
1,11,17,35
1,40,61,36
0,6,4,37
0,12,50,38
1,62,79,39
0,10,3,40
0,39,65,41
1,75,87,42
1,43,87,43
0,4,50,44
0,20,74,45
1,13,55,46
1,6,71,47
0,10,47,48
1,6,18,49
0,67,67,50
1,83,91,51
0,82,86,52
1,24,61,53
0,70,100,54
1,61,84,55
1,83,89,56
1,21,88,57
1,60,87,58
1,100,91,59
0,91,91,60
0,1,60,1
0,71,60,2
0,41,60,3
1,91,61,4
0,2,41,5
0,1,61,6
1,1,2,7
1,32,39,8
0,2,4,9
0,1,3,10
0,21,58,11
1,64,41,12
1,44,41,13
1,76,99,14
1,100,97,15
0,42,6,16
0,1,3,17
1,60,97,18
1,78,80,19
0,54,82,20
1,1,2,21
0,1,1,22
0,40,59,23
1,81,59,24
1,80,83,25
1,61,59,26
1,1,3,27
0,100,100,28
0,41,3,29
1,1,3,30
1,1,2,31
0,82,97,32
0,1,3,33
0,1,5,34
1,1,3,35
0,60,61,36
0,1,2,37
1,1,4,38
1,1,42,39
0,14,58,40
1,52,60,41
1,100,75,42
1,61,80,43
1,1,23,44
0,23,63,45
0,100,97,46
0,1,61,47
0,1,3,48
1,1,3,49
1,58,61,50
0,100,96,51
1,58,59,52
0,40,60,53
1,81,82,54
0,63,40,55
0,100,79,56
0,69,99,57
1,32,42,58
1,100,81,59
1,77,41,60
0,1,1,1
1,14,97,2
0,67,68,3
0,1,69,4
1,10,80,5
0,56,33,6
0,79,92,7
0,1,21,8
0,1,21,9
0,1,4,10
1,1,43,11
1,16,63,12
1,1,100,13
1,1,86,14
1,42,87,15
1,84,98,16
1,18,99,17
1,78,94,18
0,86,89,19
1,89,97,20
0,1,33,21
0,69,78,22
0,88,78,23
1,20,93,24
1,97,97,25
1,58,98,26
1,13,91,27
0,26,93,28
1,56,97,29
0,1,92,30
1,1,95,31
1,19,67,32
0,25,54,33
0,13,76,34
0,57,88,35
0,44,87,36
0,1,63,37
1,12,31,38
1,29,100,39
0,17,46,40
1,53,94,41
0,38,100,42
1,39,82,43
0,3,96,44
1,40,91,45
1,2,46,46
0,63,93,47
1,17,72,48
0,36,36,49
0,53,64,50
1,72,95,51
1,39,87,52
0,27,41,53
1,29,93,54
0,6,55,55
0,100,90,56
0,1,100,57
1,68,100,58
1,64,83,59
0,55,63,60
1,3,92,1
0,80,100,2
1,97,87,3
1,22,100,4
0,3,46,5
1,61,60,6
1,2,4,7
1,4,78,8
1,3,39,9
1,2,34,10
0,3,25,11
0,21,96,12
0,4,9,13
0,3,61,14
1,87,100,15
1,80,72,16
0,3,62,17
1,3,47,18
0,21,87,19
1,98,100,20
0,4,64,21
0,41,83,22
0,21,80,23
1,62,96,24
1,99,82,25
1,82,67,26
0,3,38,27
1,3,65,28
1,4,18,29
1,3,2,30
1,3,6,31
1,3,11,32
0,3,14,33
1,2,23,34
0,2,4,35
0,3,73,36
0,3,54,37
0,4,9,38
1,21,79,39
1,2,41,40
1,81,98,41
1,22,92,42
1,82,100,43
1,4,82,44
0,82,94,45
0,3,4,46
0,82,99,47
0,3,21,48
0,41,37,49
0,20,89,50
1,97,99,51
0,21,86,52
0,3,81,53
1,98,99,54
0,39,100,55
0,99,100,56
0,4,100,57
1,3,32,58
0,98,100,59
0,2,95,60
1,1,78,1
0,1,70,2
1,58,74,3
1,1,78,4
1,1,60,5
1,1,77,6
1,1,65,7
1,1,63,8
1,1,7,9
0,1,10,10
0,1,13,11
0,1,65,12
0,1,43,13
1,1,22,14
0,1,78,15
0,60,92,16
1,3,75,17
1,1,70,18
0,57,79,19
1,59,76,20
0,1,81,21
1,19,76,22
0,1,81,23
0,61,82,24
0,1,41,25
1,60,76,26
1,1,65,27
0,60,84,28
1,1,9,29
1,1,32,30
0,1,75,31
0,1,60,32
0,1,17,33
1,1,20,34
0,1,31,35
1,1,76,36
0,1,39,37
0,20,58,38
1,1,78,39
0,1,23,40
1,1,72,41
0,1,74,42
1,59,93,43
0,1,82,44
0,1,77,45
1,1,19,46
0,1,82,47
1,1,61,48
0,1,10,49
1,1,56,50
0,59,65,51
1,60,74,52
0,1,26,53
0,63,93,54
1,1,70,55
0,61,72,56
1,61,97,57
1,1,75,58
0,1,81,59
1,1,64,60
1,1,1,1
1,1,94,2
1,23,82,3
1,1,87,4
0,19,39,5
0,1,84,6
1,1,21,7
1,1,62,8
0,1,39,9
0,1,61,10
0,1,12,11
0,1,79,12
1,1,40,13
1,1,50,14
1,1,81,15
1,1,92,16
0,1,44,17
0,1,50,18
1,1,63,19
0,1,68,20
0,1,30,21
0,1,69,22
0,1,84,23
0,1,76,24
0,1,63,25
0,1,82,26
1,1,62,27
1,19,86,28
1,1,50,29
1,1,47,30
0,64,96,31
1,1,87,32
1,1,50,33
1,1,37,34
1,1,21,35
1,1,20,36
1,1,60,37
0,1,38,38
0,1,65,39
1,1,68,40
0,1,47,41
1,1,80,42
1,1,82,43
1,1,90,44
0,1,56,45
0,1,34,46
0,1,50,47
1,1,69,48
0,1,24,49
0,1,59,50
1,1,85,51
0,1,50,52
1,1,40,53
0,1,100,54
0,1,37,55
0,2,93,56
0,1,65,57
1,1,16,58
1,1,88,59
0,1,78,60
0,1,12,1
0,18,80,2
0,99,100,3
1,40,76,4
1,13,37,5
1,21,82,6
1,1,19,7
0,1,54,8
0,1,6,9
0,1,22,10
1,1,43,11
0,58,81,12
0,17,53,13
0,38,79,14
0,18,75,15
1,1,41,16
1,1,52,17
1,2,43,18
1,43,84,19
1,81,84,20
0,1,5,21
1,1,1,22
1,81,85,23
0,2,54,24
0,81,84,25
1,5,55,26
0,2,34,27
1,60,80,28
0,2,14,29
1,1,10,30
0,1,23,31
0,2,18,32
1,1,7,33
0,2,7,34
1,1,19,35
1,2,62,36
1,1,21,37
1,1,22,38
1,41,66,39
0,22,40,40
0,78,76,41
1,60,78,42
1,7,54,43
0,1,23,44
1,22,60,45
1,2,22,46
0,82,95,47
0,1,19,48
1,1,12,49
1,59,81,50
0,81,95,51
0,15,55,52
1,6,40,53
0,80,95,54
0,3,54,55
0,21,63,56
1,25,80,57
0,2,39,58
1,62,77,59
0,62,90,60
0,60,4,1
1,79,61,2
1,59,61,3
1,81,78,4
1,22,20,5
0,60,61,6
1,2,2,7
0,4,39,8
1,22,60,9
1,20,42,10
1,3,4,11
1,42,59,12
1,62,83,13
1,4,22,14
1,97,97,15
0,81,61,16
1,40,59,17
0,40,61,18
0,40,79,19
0,59,79,20
0,20,5,21
0,62,80,22
0,41,21,23
1,60,59,24
0,61,81,25
1,80,80,26
1,43,80,27
0,3,1,28
0,4,4,29
1,4,39,30
1,21,19,31
0,20,19,32
0,41,61,33
1,41,42,34
0,2,4,35
1,40,21,36
0,19,40,37
0,2,4,38
0,61,78,39
0,2,4,40
1,62,80,41
1,80,81,42
0,81,79,43
1,41,40,44
1,40,62,45
0,4,21,46
1,98,99,47
0,21,4,48
0,4,4,49
1,41,78,50
0,61,61,51
1,60,63,52
1,18,40,53
0,81,97,54
0,60,80,55
0,80,79,56
0,98,100,57
1,41,60,58
1,61,80,59
0,40,40,60
0,6,40,1
1,70,84,2
1,73,86,3
1,67,68,4
1,46,56,5
1,78,67,6
0,7,34,7
1,69,47,8
1,6,27,9
0,3,38,10
1,4,30,11
0,77,66,12
0,4,83,13
0,68,66,14
1,73,73,15
0,44,38,16
1,4,39,17
1,4,57,18
0,62,62,19
1,76,74,20
0,2,10,21
1,3,11,22
1,81,74,23
0,67,61,24
0,74,70,25
1,68,60,26
0,7,29,27
0,88,80,28
0,2,26,29
1,2,42,30
1,1,1,31
1,7,37,32
1,3,44,33
0,4,28,34
0,2,43,35
1,66,41,36
0,3,26,37
0,3,27,38
1,67,62,39
0,6,29,40
1,75,59,41
0,73,75,42
0,75,74,43
1,3,29,44
0,60,63,45
1,71,63,46
1,70,76,47
1,2,6,48
1,4,20,49
1,90,69,50
0,75,79,51
1,44,56,52
0,3,40,53
0,82,89,54
0,3,41,55
0,67,61,56
0,6,80,57
1,6,56,58
0,90,68,59
0,82,65,60
1,78,1,1
1,67,80,2
1,78,69,3
1,26,68,4
0,55,81,5
1,74,57,6
0,1,2,7
0,9,29,8
0,5,12,9
1,1,1,10
1,3,8,11
0,63,59,12
0,5,17,13
1,23,81,14
0,75,96,15
1,81,89,16
0,27,20,17
0,3,5,18
1,68,63,19
0,89,76,20
1,5,24,21
0,67,86,22
1,73,53,23
0,87,99,24
1,91,90,25
0,92,92,26
1,6,40,27
0,86,63,28
1,62,62,29
1,17,53,30
1,2,6,31
0,17,28,32
0,1,1,33
0,6,10,34
1,6,1,35
0,14,62,36
1,15,8,37
1,4,16,38
1,57,68,39
0,87,60,40
1,71,94,41
0,97,99,42
1,35,81,43
1,20,63,44
0,24,67,45
0,47,44,46
0,1,8,47
0,9,30,48
1,30,19,49
1,90,81,50
0,80,76,51
0,7,20,52
0,26,31,53
0,85,88,54
0,16,68,55
1,99,100,56
1,54,60,57
1,26,38,58
1,88,94,59
0,95,83,60
1,3,21,1
1,60,75,2
0,66,85,3
1,19,21,4
1,72,63,5
1,30,62,6
0,13,18,7
1,66,73,8
1,28,59,9
0,1,11,10
0,23,65,11
1,19,88,12
1,61,74,13
0,11,13,14
0,56,78,15
0,20,23,16
1,1,13,17
0,59,50,18
1,60,88,19
1,37,85,20
1,1,1,21
1,13,18,22
0,59,73,23
0,65,91,24
1,32,65,25
1,82,100,26
1,13,19,27
0,72,91,28
0,10,9,29
1,13,28,30
1,1,1,31
0,75,77,32
0,1,1,33
0,1,15,34
0,8,36,35
1,11,58,36
1,59,79,37
0,16,23,38
0,68,67,39
1,9,96,40
0,68,91,41
1,59,91,42
0,60,76,43
0,63,96,44
0,70,89,45
1,62,70,46
0,69,91,47
0,29,67,48
0,17,20,49
0,15,60,50
1,75,90,51
1,61,100,52
0,37,64,53
1,62,91,54
0,17,32,55
0,66,84,56
1,25,91,57
1,13,15,58
1,95,76,59
0,62,64,60
1,1,1,1
0,61,79,2
0,38,50,3
0,75,63,4
1,100,100,5
0,62,52,6
1,1,1,7
1,9,70,8
0,1,1,9
1,1,1,10
0,14,75,11
1,41,79,12
1,11,21,13
0,58,95,14
0,100,100,15
1,56,79,16
1,1,1,17
1,1,39,18
0,78,88,19
1,81,100,20
0,1,1,21
0,65,98,22
1,63,89,23
1,1,56,24
0,99,100,25
1,67,69,26
1,1,1,27
0,100,100,28
1,1,2,29
1,1,2,30
0,1,60,31
0,1,38,32
0,1,50,33
1,1,1,34
0,1,1,35
0,1,55,36
0,1,50,37
0,1,1,38
1,1,58,39
0,1,1,40
0,100,100,41
1,100,100,42
0,100,100,43
1,1,56,44
1,43,60,45
0,1,40,46
1,80,88,47
1,1,20,48
0,1,11,49
0,99,81,50
1,84,82,51
1,5,45,52
0,1,50,53
0,84,100,54
0,1,50,55
0,100,99,56
1,100,97,57
1,23,56,58
1,55,97,59
1,60,97,60
1,1,15,1
0,54,75,2
0,38,55,3
0,60,73,4
0,1,38,5
1,71,80,6
0,1,10,7
1,2,38,8
0,1,13,9
1,1,31,10
0,1,24,11
0,84,81,12
1,86,91,13
1,2,68,14
1,64,90,15
1,90,60,16
0,42,35,17
1,22,34,18
1,58,76,19
1,78,91,20
1,1,34,21
1,74,73,22
0,80,81,23
1,44,91,24
1,80,77,25
0,88,91,26
1,20,22,27
0,90,81,28
0,1,2,29
0,1,34,30
1,1,33,31
1,1,1,32
1,1,44,33
1,1,33,34
0,100,62,35
0,1,57,36
1,1,20,37
0,22,37,38
0,86,87,39
1,1,13,40
0,61,58,41
1,73,80,42
0,87,79,43
1,71,61,44
0,2,40,45
0,41,43,46
1,74,62,47
1,1,1,48
1,1,26,49
0,87,67,50
0,42,59,51
0,54,61,52
1,1,16,53
1,83,91,54
1,73,91,55
0,91,73,56
0,46,74,57
0,91,61,58
0,85,63,59
0,2,13,60
1,1,4,1
0,12,50,2
1,81,79,3
0,40,80,4
0,21,41,5
1,66,81,6
1,1,21,7
1,41,80,8
1,1,2,9
1,3,21,10
0,1,21,11
0,81,80,12
1,6,50,13
1,1,20,14
0,81,97,15
0,80,59,16
0,27,61,17
0,12,50,18
0,40,77,19
1,82,82,20
1,13,41,21
1,6,80,22
0,83,82,23
0,60,79,24
1,89,80,25
0,96,81,26
0,11,40,27
1,96,95,28
1,26,59,29
0,20,50,30
1,6,1,31
0,62,41,32
0,6,21,33
0,1,4,34
1,8,50,35
1,42,80,36
1,21,60,37
1,7,20,38
0,80,80,39
1,1,6,40
1,81,80,41
0,3,81,42
1,86,96,43
0,73,81,44
0,79,81,45
0,20,50,46
1,82,96,47
0,20,40,48
1,6,61,49
1,93,79,50
0,80,89,51
0,15,50,52
0,4,41,53
0,88,79,54
1,39,80,55
1,41,96,56
1,80,98,57
0,16,50,58
1,91,79,59
0,21,61,60
0,1,2,1
0,99,83,2
0,55,99,3
0,99,95,4
0,80,50,5
1,95,74,6
0,24,88,7
0,2,2,8
0,3,50,9
0,2,1,10
1,5,1,11
0,99,92,12
1,64,100,13
1,2,50,14
1,99,99,15
1,95,74,16
1,29,90,17
0,2,2,18
1,99,94,19
1,88,88,20
0,1,1,21
1,80,98,22
1,71,74,23
0,79,93,24
1,98,99,25
1,97,82,26
1,95,94,27
0,99,100,28
0,39,50,29
0,3,50,30
1,4,4,31
0,81,71,32
0,42,15,33
0,38,19,34
0,11,15,35
1,27,48,36
1,5,3,37
1,24,50,38
0,96,76,39
0,97,44,40
0,98,87,41
0,98,95,42
1,79,50,43
1,61,70,44
0,33,80,45
1,57,54,46
1,61,99,47
0,61,84,48
0,1,5,49
1,29,50,50
1,97,86,51
0,65,67,52
0,42,50,53
0,82,99,54
1,41,50,55
1,81,96,56
1,97,99,57
1,24,49,58
1,100,98,59
1,42,64,60
1,1,1,1
0,1,73,2
0,1,54,3
0,64,98,4
1,1,68,5
1,1,60,6
1,1,74,7
1,1,47,8
0,1,1,9
0,1,31,10
1,1,22,11
0,62,90,12
0,1,30,13
0,1,61,14
1,1,98,15
0,29,65,16
0,1,35,17
0,1,35,18
1,1,50,19
0,83,93,20
1,1,51,21
1,1,88,22
1,68,62,23
0,67,93,24
1,79,88,25
0,60,98,26
0,29,61,27
0,84,81,28
0,18,91,29
1,22,52,30
0,59,56,31
1,1,69,32
1,1,11,33
0,22,95,34
1,1,4,35
0,1,8,36
0,69,87,37
1,59,88,38
1,1,82,39
1,1,14,40
1,40,88,41
1,60,86,42
1,83,91,43
1,1,54,44
0,15,67,45
0,1,16,46
1,71,90,47
0,1,58,48
1,1,81,49
0,68,58,50
0,74,86,51
0,1,52,52
1,1,52,53
0,76,100,54
1,1,65,55
1,75,90,56
0,42,75,57
1,1,57,58
0,1,39,59
1,40,76,60
1,1,6,1
0,40,71,2
0,100,71,3
0,1,91,4
0,4,80,5
1,61,71,6
1,1,36,7
1,23,48,8
1,9,38,9
0,1,4,10
1,1,7,11
1,1,76,12
1,5,61,13
0,25,28,14
0,3,63,15
0,9,61,16
1,5,70,17
1,1,42,18
1,4,61,19
1,18,95,20
0,1,47,21
1,1,10,22
0,30,71,23
1,3,60,24
0,1,40,25
0,26,72,26
1,1,81,27
1,10,88,28
1,1,64,29
0,1,2,30
0,1,2,31
1,2,38,32
0,4,59,33
1,7,38,34
1,2,46,35
0,1,49,36
0,1,41,37
1,5,38,38
1,36,71,39
1,3,53,40
0,14,88,41
0,4,95,42
1,4,85,43
0,55,71,44
0,54,84,45
0,4,52,46
1,1,71,47
0,2,53,48
1,1,9,49
1,100,90,50
0,3,59,51
0,9,52,52
0,1,10,53
0,55,93,54
1,3,92,55
0,62,86,56
0,1,72,57
1,1,55,58
0,60,72,59
1,59,63,60
0,1,1,1
1,66,100,2
1,84,74,3
1,4,65,4
0,7,19,5
0,88,86,6
1,1,2,7
0,2,51,8
1,1,1,9
0,1,1,10
1,1,1,11
1,11,37,12
1,18,69,13
0,100,96,14
